maelist
143.902594581
143.834553222
143.581064284
143.396035897
143.608537879
143.675220655
143.726842197
143.860069613
143.932425699
144.199351303
143.966443072
142.19022051
141.949925931
141.878459923
141.715245738
141.546278821
141.43341138
141.97632572
141.997559606
141.88952061
142.333084498
142.514032819
142.999967204
142.721933692
142.626297305
142.308537788
142.22396411
142.259218632
142.458953426
142.468503275
142.241527259
142.325338451
142.438907021
142.135047612
142.257945006
142.184298526
141.903660493
142.128867372
141.736597948
142.423629468
142.362145819
141.8965246
141.894747684
142.235249902
141.695756805
141.542123552
141.325256834
140.884014738
140.793896748
140.944353445
140.899974494
140.729527768
140.756340509
140.472059787
140.191239552
140.047211331
140.031528156
138.838391728
138.756249472
138.422060666
138.264178478
138.572726838
138.212936474
137.354196784
137.314761905
136.232546419
135.491564949
135.887922885
135.918394413
136.265585976
136.219702662
135.876835741
135.907138055
135.676809613
135.634880114
135.598985045
135.57707109
135.497341453
135.469293783
135.556011573
135.524831393
135.839120267
136.205422684
136.224012094
136.315468899
136.506592177
136.705000401
136.355008718
136.454590847
135.89922138
136.54492648
137.118230703
136.645457505
136.797787424
136.576677279
136.803620183
136.755797246
136.560131351
136.341250618
136.056247672
136.073082383
135.961033017
136.21913544
136.115106556
136.062951913
136.005569796
136.338339861
136.200898258
136.240411581
136.378121192
136.501730923
135.934430437
135.935185281
135.835715937
136.347588383
136.470727171
136.542119091
136.368645055
136.438042346
136.407451453
136.508095898
136.615581622
136.340429822
136.394032025
136.149725782
136.002992782
135.434975999
135.348311266
135.255423208
135.295496726
135.277866247
135.123365697
135.00775042
135.035383815
135.287312977
135.24680643
134.884387725
134.73922921
134.738268693
134.555725938
134.490147318
134.556177171
134.672848903
134.56167229
134.591634723
134.697545219
134.719903242
134.563179325
134.555350765
134.442863059
134.536514919
134.507760835
134.527013467
134.477784945
134.349494342
134.526918153
134.490727616
134.659349725
134.724776403
134.531431079
134.054711114
133.876513875
133.868146034
134.097033101
133.825113487
133.895077118
133.359898735
133.765396069
134.431077
134.977904362
134.655782425
134.136371238
134.751737696
134.607952601
134.422980895
134.290446239
134.408556568
134.464613161
134.17112689
134.079559333
134.120832801
134.405415199
134.497872473
134.428072419
134.573103081
134.561150278
134.589026272
134.373875899
134.391224074
134.395285708
134.512808721
134.300923973
134.249679028
134.224382399
134.152936048
134.007026295
133.63400329
133.732384099
133.523900013
133.213876542
133.227545121
133.314848233
133.358738641
133.486667058
133.527302593
133.495132529
133.337783276
133.338207609
133.336778208
133.065838968
133.145367901
133.522736563
133.734000269
133.781107443
133.487693392
133.491362614
133.554377006
133.446846647
133.454752877
133.34037834
133.498256886
133.851757338
133.756054774
133.928322319
133.975193832
134.147477302
134.132930397
133.754852037
133.44842353
133.329935258
133.659954845
133.772064799
134.311512403
134.286116766
134.330616144
134.602514499
134.463482871
134.499759538
134.437112917
134.420486652
134.61330711
134.785415017
134.86373726
135.38988938
135.417662846
135.200931195
135.198964569
135.158353175
134.391398528
134.181921922
134.008060847
134.014869835
134.051462432
133.902803535
133.94027486
133.595079776
133.564180477
133.577492473
134.286670751
134.350290811
134.052287325
133.461935063
133.623679034
133.25628746
133.343428477
133.48849065
133.397949044
133.238363062
133.21697283
133.165212349
133.172192542
132.979883675
132.78469441
132.496547728
132.430961384
131.996640898
131.111375597
131.24268205
131.136983986
130.966732662
130.863042489
130.569527546
130.610465058
130.645713453
130.585410465
130.69044631
130.763338806
130.647054439
130.634897474
130.456866692
130.472014925
130.317750394
130.3234904
130.183219468
130.313565602
130.319163028
130.340382868
128.781643677
128.798973817
128.533579862
128.719436262
128.770549286
129.188202676
129.09140102
129.27036637
129.389122631
129.179219678
128.860350545
128.725117426
127.901307858
127.991650925
127.666647036
127.870502459
127.642153534
127.422250727
127.712376431
127.085856805
127.113696341
127.084449446
127.047623243
127.135409266
126.924493066
126.90717498
126.793614443
126.719843866
126.801467486
127.026141162
127.003991066
127.051163741
127.160480635
127.279460281
127.350186429
127.442973091
127.187172661
127.455209188
127.409024983
127.193715747
127.389976533
127.364786965
127.190635348
127.208844479
127.254065809
126.898663904
126.897374401
126.704796977
126.733749156
126.71644713
126.784396807
126.768831228
126.733004704
126.774500021
126.825520181
126.857168144
126.988130141
126.957980226
126.912965469
126.766283156
126.576361194
126.496622066
126.561966499
126.617604687
126.607779434
126.638797419
126.650642495
126.685052084
126.615520544
126.501836249
126.329112169
126.512074946
126.467618396
126.450334399
126.452151276
126.389809245
126.494169056
126.596737383
126.51984896
126.567479768
126.570266748
126.657750858
126.538907819
126.545376328
126.449416743
126.527781981
126.345035534
126.301491266
126.254574558
126.260185248
126.233952926
126.280682582
126.256313991
126.291055569
126.298882894
126.417083265
126.321096649
126.316949288
126.468454631
126.449743801
126.456639782
126.537586595
126.561418362
126.657334456
126.665256925
126.759715127
126.770389618
126.791601115
126.937464258
126.942281722
126.550213441
126.66137059
126.219771719
126.232341431
126.774577173
126.783635413
126.4807195
126.495184073
126.414065854
126.684094098
126.581121346
126.588623891
126.595244389
126.24197521
126.254788184
126.352519684
126.308037137
126.66450336
125.914241032
126.265391188
126.062609614
126.573820744
126.32480833
126.512523098
126.209834051
125.987735327
125.904226323
125.975708829
125.846207052
126.176063311
126.142492695
126.285981911
126.477777204
126.874536619
126.769191993
127.130386349
127.221063354
127.282625976
127.253625166
127.224746678
127.070891669
127.043218328
127.0938247
127.067094699
127.14451021
127.250232542
127.170433753
127.284059855
127.302490425
127.415280849
127.377108763
127.349791449
127.153204265
127.200857474
127.244537598
127.279266473
127.313467898
127.427018019
127.344600031
127.435645059
127.181003236
127.212273671
127.209766247
127.276509438
127.210272932
127.236034442
127.499802303
127.511621063
127.498005891
127.451950009
127.445380216
127.585924395
127.528505749
127.538427354
127.620946158
127.672846051
127.509100694
127.573355167
127.610526696
127.671366661
127.693283384
127.557902088
127.648686919
127.666059187
127.673101756
127.501186578
127.499963066
127.400984679
127.268714717
127.21688695
127.003430699
127.212843315
127.297263518
127.131550964
127.080003538
126.939717533
126.914914598
126.733868007
126.689777985
126.42220278
126.302605444
126.16036905
126.105683567
126.051461797
126.112935685
126.17391031
126.107589492
126.103146492
126.126052422
126.010515106
125.94448336
125.936569354
126.192178562
126.15554782
126.242937079
126.254727963
126.191845305
126.241386035
126.519084304
126.617725373
126.607015662
126.577842341
126.544538972
126.499282099
126.421554006
126.430381942
126.552377017
126.673490474
127.020313681
127.04566999
126.859612406
127.0110665
127.09990671
127.069829835
127.256344126
126.795822598
126.732843687
126.783596586
126.823869059
126.685538507
126.665958174
126.609121307
126.583188023
126.16668385
126.25735526
126.247059638
126.199492911
126.160288917
125.944610261
125.937026524
125.925740962
126.028108238
125.963362145
125.885837287
126.034896471
126.018362627
126.28762502
126.225228156
126.290716493
126.36838706
126.317482973
126.354854102
126.362360776
126.366438147
126.324983839
126.219310611
126.172627402
126.099987061
126.009435997
125.916687906
125.920355124
125.823572818
125.839469684
125.863651913
125.951791692
125.930160009
125.948416744
126.091075447
126.096953764
126.183842251
126.267121647
126.290012684
126.322789275
126.377635866
126.24289204
126.281819915
126.279462714
126.181730198
126.364994467
126.301955272
126.31084033
126.19075308
125.988015793
126.110645359
126.091309562
126.161349937
126.10723924
126.08781327
126.162699235
126.312073284
126.359576933
126.224540274
126.234470471
126.202256652
126.162362683
126.121079493
126.303638325
126.446970221
126.410827409
126.589218926
126.490492273
126.544526843
126.48191919
126.414889254
126.386060371
126.103137792
125.924563198
125.972216918
125.942314579
125.880302944
126.030861494
125.735907848
125.728154572
125.729879107
125.819511986
125.823177029
125.571790693
125.529363305
125.439956613
125.432631898
125.406053494
125.435168376
125.485556992
125.457082564
125.428207218
125.454930552
125.464141387
125.445342905
125.347431948
125.32757056
125.266475368
125.31727787
125.361970936
125.593150711
125.651264074
125.620930215
125.439097622
125.314604409
125.184148913
125.145006227
125.233356163
125.014187964
124.980996823
124.959344838
124.674692759
124.673550969
124.500983909
124.476974959
124.442591041
124.482659195
124.405684571
124.227927777
124.235153344
124.174157733
124.257514052
124.241281382
124.246565763
124.293888416
124.209708334
124.241962304
124.294477806
124.256312926
124.150389351
124.197292523
124.199842352
124.078941646
124.06077403
123.963707127
123.954322542
123.9182198
124.072437731
124.070455516
124.20842603
124.282602237
124.282692692
124.305517661
124.274124683
124.287675413
124.262954
124.344605484
124.393781576
124.347731497
124.360075588
124.340036284
124.391195309
124.410797717
124.352896811
124.417888544
124.385257635
124.396331707
124.479921272
124.42670832
124.577601769
124.48045491
124.515563075
124.591203013
124.555004667
124.521165526
124.523244449
124.457548927
124.349835845
124.413653095
124.228752398
124.225005514
124.371097705
124.252689382
124.144091871
124.127361193
124.144265271
124.251272404
124.127097148
124.160982277
124.158059084
124.112350595
124.024579026
124.016610505
124.031082668
124.01647665
123.884853285
124.020426104
124.011973374
123.976453557
123.958171554
123.938068564
123.9537598
123.960800187
123.936616119
124.105343888
124.086556564
124.113782818
124.10844487
124.137949235
124.087718628
124.115196517
124.018235553
124.241614511
124.294177531
124.287392677
124.158291536
124.129145457
124.128573056
124.101005983
124.104012214
124.098003063
124.064606019
123.656906443
123.626951806
123.562140137
123.652606839
123.652876733
123.863391209
123.86692907
123.873189636
123.888956294
123.880818021
123.920434381
123.940381489
123.955332916
123.927585931
124.003855907
123.879052067
123.917010579
123.915277177
123.944105376
123.943189806
123.870055573
123.836549065
123.792786729
123.779093755
123.745348303
123.768120697
123.843365634
123.69367351
123.638792596
123.718386666
123.71686295
123.714575297
123.702911285
123.713112711
123.661984534
123.658711492
123.623154305
123.471347106
123.746385673
123.723019158
123.753828342
123.63244491
123.610545621
123.600281645
123.568265661
123.485961157
123.517131182
123.595746666
123.603492601
123.550255835
123.496303889
123.48976586
123.496307615
123.535197609
123.543594826
123.55544277
123.610062631
123.676622684
123.655328871
123.639315859
123.667383495
123.654556068
123.919058962
123.902331157
123.875948092
123.956885201
123.950346988
124.01021583
124.092928877
123.990041477
124.005290759
123.994311831
123.944665029
123.901064063
123.976031427
123.901919409
123.910104193
123.924775801
123.94034808
123.81901638
123.900101271
123.784618752
123.778843214
123.759055625
123.584904723
123.558598387
123.533660629
123.434257736
123.458725576
123.522268143
123.539444454
123.501779079
123.317499054
123.365126276
123.381482662
123.472556453
123.391998061
123.426743873
123.396528108
123.370506114
123.364529168
123.361426259
123.302991626
123.454473716
123.534749184
123.358284955
123.205373938
123.23421349
123.163055247
123.249048103
123.295425843
123.384511068
123.291166666
123.250968872
123.160705214
123.271846384
123.270810357
123.321793709
123.293146366
123.043468542
122.971550346
122.882830391
122.811636217
122.820038106
122.65661629
122.573035094
122.583218054
122.579946833
122.558681228
122.618861161
122.636490861
122.571808635
122.645815327
122.546500208
122.585623292
122.683693319
122.609711593
122.602805296
122.625281256
122.646422392
122.658201135
122.727906933
122.611862952
122.723730945
122.764009962
122.792441868
122.940366046
122.986921456
122.998213218
122.950104124
122.937506795
122.929334295
122.920075983
122.879254859
122.8399145
122.802894329
122.81528725
122.866799928
122.886577161
122.898361169
122.908747063
122.890062
122.823979261
122.763571144
122.726197132
122.622674569
122.479677165
122.485147818
122.440295064
122.368359709
122.32759626
122.179373398
122.068526053
122.018985379
121.846702397
121.818248252
121.828674049
121.690957565
121.671704203
121.664085269
121.614651868
121.592266946
121.539131935
121.606147948
121.619423415
121.578216165
121.595773663
121.482500011
121.466200595
121.429795554
121.382150989
121.400766409
121.601052378
121.529446204
121.554054053
121.566588755
121.591179173
121.586581795
121.52291386
121.624915975
121.644885723
121.573871301
121.380357253
121.400626513
121.524112093
121.618411095
121.47627146
121.406021138
121.371316501
121.481464987
121.383631124
121.211186855
121.173732691
121.199719828
121.18208804
121.1804864
121.348907242
121.425661392
121.346254496
121.394365392
121.371471895
121.367787291
121.363269048
121.368791987
121.335230826
121.298118209
121.341492277
121.424305149
121.44550941
121.440114848
121.481661989
121.403861682
121.525161732
121.505070285
121.33916931
121.23896157
121.194986275
121.164998307
121.140479067
121.181054362
121.170296916
121.20445242
121.233212466
121.245532652
121.136926385
121.150549807
121.129701819
121.032834869
121.047293044
121.05044213
121.026265477
120.427440636
120.479293513
120.410770319
120.436144902
120.516946126
120.513227586
120.507532976
120.447838185
120.521379546
120.503416514
120.473724411
120.400140683
120.369532643
120.327476701
120.289574212
120.275975189
120.22208725
120.122557754
120.066657421
120.059048844
120.024765942
120.004337564
119.986852126
119.998868571
119.979586277
119.933823291
119.968472425
119.985726467
119.902833124
119.895062821
119.890380648
119.901575128
119.903331832
119.984373903
120.007786495
119.976271252
119.94383475
119.964947495
119.94008946
119.905206483
119.865661432
119.875428914
119.920256346
119.937275287
119.913250509
119.601507443
119.564075203
119.531788983
119.50621778
119.572254964
119.561751451
119.527633888
119.493005638
119.495878404
119.491606337
119.493391651
119.560221502
119.563988459
119.668609094
119.605966843
119.590970655
119.498806303
119.481359879
119.530355226
119.55557742
119.576631003
119.58132333
119.505051172
119.483049405
119.520366693
119.441451052
119.42381258
119.472573952
119.504054681
119.586336507
119.70533482
119.703937999
119.714671606
119.682522042
119.684434493
119.683392362
119.754482327
119.764013051
119.73024676
119.69793143
119.665126641
119.652542584
119.635338917
119.602338334
119.57362748
119.579814715
119.593960744
119.604039154
119.567546521
119.629343616
119.639648336
119.684532043
119.61706328
119.703858503
119.700243629
119.60235005
119.528572102
119.569650258
119.582774346
119.565583169
119.429468833
119.460679563
119.44711453
119.420674271
119.414282657
119.4508119
119.388499866
119.34443557
119.313805409
119.303928768
119.22821301
119.156686293
119.115860263
119.099997044
119.137643966
119.073034648
119.048722158
119.059761331
119.052603695
119.03849726
118.994705129
118.971358042
119.024038408
119.014602525
118.987886341
118.959132635
118.886771362
118.82833642
118.91141771
118.850556509
118.739467972
118.702047897
118.709538622
118.608190869
118.656883908
118.662489903
118.628145247
118.635542596
118.688046039
118.629482548
118.677889216
118.659415664
118.526831002
118.538718404
118.580940737
118.645498609
118.641654098
118.638889692
118.59471463
118.583804108
118.581714086
118.584133724
118.518171191
118.513967975
118.527635348
118.58796977
118.698400668
118.658447903
118.492953894
118.512719084
118.530060605
118.6238137
118.562842561
118.567298529
118.478322804
118.600204298
118.629302301
118.645119463
118.719674603
118.705561267
118.691088182
118.695171608
118.708694009
118.745569334
118.727692575
118.79578748
118.791398844
118.728110535
118.598022281
118.492001959
118.445809795
118.394007661
118.327349423
118.326081457
118.298271788
118.333843941
118.286496398
118.267537249
118.193602239
118.260788153
118.277937038
118.237798078
118.209988225
118.226872138
118.234210458
118.214839454
118.22190954
118.197813674
118.243174946
118.220301796
118.210808612
118.203793969
118.194853338
118.1326991
118.090521837
118.187098247
118.228828311
118.199958817
118.111540859
118.05611525
118.076843392
118.152909314
118.197713749
118.228199832
118.256314606
118.173661946
118.173433841
118.170060786
118.138821735
118.201305414
118.201476826
118.178213088
118.183688062
118.151555527
118.1234892
118.114673705
118.085002473
118.069073268
117.959524892
117.977711184
117.686494022
117.694514171
117.694127137
117.692548948
117.709289265
117.689226755
117.704195538
117.788011646
117.798825401
117.745452104
117.988174851
117.913763861
117.964751731
117.96175735
117.935468214
117.97321661
117.821561447
117.804846576
117.757823399
117.734877101
117.747043757
117.701174462
117.743219611
117.695456329
117.607595426
117.618182509
117.659397172
117.709971284
117.605979849
117.721806749
117.68716633
117.588536779
117.581651894
117.587138366
117.591680638
117.611322912
117.642666925
117.665959922
117.707696693
117.700206802
117.692027897
117.691361331
117.695144795
117.615347404
117.618668955
117.641920765
117.630286411
117.597077889
117.603476941
117.481392635
117.56349527
117.557528179
117.515097901
117.596053137
117.48974493
117.506909799
117.386651939
117.409865067
117.429206855
117.421356162
117.389701955
117.403472418
117.419890578
117.442826476
117.402081225
117.425618715
117.415262239
117.413794493
117.491333138
117.518729114
117.494577963
117.462859236
117.516170076
117.559007331
117.569024286
117.506596631
117.476994895
117.487330928
117.514718965
117.517875095
117.535082709
117.568857977
117.618377538
117.645336706
117.661476024
117.703994339
117.693553749
117.721310791
117.725757985
117.75484988
117.745686368
117.767616494
117.7328683
117.686798106
117.661614881
117.636788815
117.603774113
117.62528291
117.626566621
117.49910073
117.536757038
117.549475718
117.557924207
117.554881956
117.53586248
117.517796606
117.513154932
117.511954649
117.642255892
117.756611424
117.772823628
117.663287182
117.655919731
117.600728914
117.587080824
117.606541044
117.61409199
117.642760365
117.64277411
117.633232624
117.630010914
117.692265002
117.706718532
117.739592941
117.739757542
117.725509848
117.723521823
117.709136975
117.734137035
117.702288315
117.692847586
117.691461989
117.68268368
117.683159826
117.68816778
117.625186872
117.674644351
117.609850576
117.600305627
117.599423907
117.687831822
117.689273807
117.703025594
117.687125666
117.739456269
117.743553099
117.755420273
117.726233682
117.756517369
117.751773322
117.765865612
117.748650656
117.765290944
117.75515105
117.744349378
117.751409907
117.709357747
117.763543937
117.824616511
117.699845479
117.672587502
117.685529645
117.671736727
117.671094381
117.679900162
117.403889315
117.349148592
117.252955188
117.230098771
117.185355896
117.136190383
117.123558296
117.165604815
117.141380826
117.093087326
117.068397456
117.009867023
117.136371735
117.173619742
117.175112802
117.157133978
117.152091344
117.103860955
117.095317884
117.140425045
117.145755136
117.146534413
117.127142547
117.126366223
117.11823809
117.11216559
117.19466484
117.254643498
117.161902823
117.118978301
117.094497164
117.127672283
117.135039081
117.145031238
117.291708444
117.280013561
117.260634683
117.241952435
117.249238066
117.290783744
117.478731623
117.530623351
117.526143895
117.501906378
117.698094664
117.69080636
117.650915432
117.481771145
117.483050522
117.330282528
117.325663333
117.364076562
117.388030419
117.360470915
117.270920976
117.287381025
117.301711955
117.295454536
117.208286272
117.20811409
117.175816694
117.151910988
117.070868796
117.102432427
117.123168527
117.144432399
117.105132295
117.079703352
117.073162979
117.137507025
117.109226036
117.096421644
117.242778415
117.215421384
117.081420593
117.027312626
117.144243741
117.139184106
117.095528834
117.0474151
117.038084241
117.051943029
117.079352808
117.085533251
117.211438189
117.227539713
117.205123001
117.267259318
117.261312798
117.307703791
117.307903655
117.281100415
117.242629125
117.249169779
117.253454865
117.248954136
117.216460637
117.21059212
117.209225647
117.125921933
117.136066057
117.130974662
117.122373786
117.066007364
117.027758566
117.097041661
117.110683991
117.081415171
117.05281544
117.039937698
117.028669907
117.048070366
117.084874826
117.082095199
117.033884977
116.970826339
116.952774204
116.937216604
116.944414783
116.883483555
116.815313573
116.841036737
116.832552425
116.971863055
116.967575618
116.96576945
116.870504963
116.868546748
116.904672715
116.810067267
116.77639503
116.737133188
116.718793954
116.69987541
116.672125774
116.647362144
116.625880923
116.626284044
116.623390036
116.609580405
116.582733748
116.590405343
116.554035975
116.539085477
116.529976449
116.495170525
116.491425793
116.396136851
116.400804957
116.38075645
116.36082259
116.316240597
116.315253145
116.262186852
116.31050914
116.337928811
116.343884037
116.345087314
116.380337736
116.409249605
116.413680488
116.454517592
116.434847648
116.39575326
116.402577567
116.392144772
116.410254254
116.412939766
116.462188829
116.509662286
116.509070858
116.497792043
116.470038618
116.461845485
116.479584796
116.491999339
116.464117296
116.482729665
116.494865666
116.523376148
116.521425919
116.525296288
116.520471905
116.557437225
116.550268934
116.541788609
116.589349997
116.547697291
116.570832537
116.558434363
116.474410736
116.473743581
116.504532279
116.517098379
116.490437525
116.53528177
116.573724498
116.182939488
116.233285507
116.24922599
116.244014196
116.249638968
116.247954717
116.300507816
116.370717664
116.378783103
116.328708828
116.323771562
116.314477231
116.260269582
116.274078067
116.280486825
116.261226969
116.267961298
116.297546692
116.32765212
116.399292684
116.3926894
116.319249104
116.303839617
116.270028307
116.259200546
116.199535088
116.183005045
116.181353379
116.166124014
116.158163796
116.467604113
116.444652578
116.424427009
116.402822769
116.356964728
116.328502301
116.460799743
116.461183693
116.446617831
116.21494793
116.164574375
116.168079782
116.165905113
116.020792496
116.039153083
116.046775334
116.056294627
116.095367943
116.103983536
116.167443218
116.127030655
116.116687439
116.102132683
116.083242021
116.077010275
116.034565955
116.044406937
116.054222686
116.045318341
115.954392817
115.959745534
115.962950345
115.987864082
115.998546135
115.988742095
115.982469753
115.973297027
115.937789306
115.95267678
115.959263147
115.944915168
115.832045508
115.920891045
116.010051447
116.152026057
116.131426888
116.085616644
116.05327164
116.044999056
116.035903914
116.004364659
115.745241328
115.760202293
115.770939731
115.717802686
115.804511492
115.768171587
115.77491229
115.777637776
115.867760708
115.874395661
115.889262895
115.885305839
115.821960408
115.838031962
115.840128839
115.826683577
115.810400155
115.75460753
115.77088212
115.774727766
115.752175208
115.752931159
115.735818874
115.707681878
115.694551258
115.68173125
115.69545157
115.681972734
115.649782884
115.664646612
115.666145503
115.65177803
115.67784901
115.671502737
115.648377155
115.682755441
115.678545844
115.639729329
115.654636217
115.659183344
115.662324103
115.669821758
115.678355883
115.660793719
115.665644077
115.6421861
115.724462728
115.753329663
115.756060996
115.793191059
115.789067391
115.794598312
115.765661535
115.753705754
115.74544283
115.728917698
116.806742402
116.781444213
116.748380248
116.689383849
116.717508879
116.623571911
116.601195189
116.779865219
116.785890737
116.77988684
116.79479147
116.716846897
116.732177879
116.696303889
116.689301065
116.702523981
116.690327621
116.683019839
116.653231346
116.592050566
116.602173525
116.600341443
116.49117481
116.473911331
116.476600526
116.436805953
116.410366127
116.378659991
116.422942958
116.422864764
116.628280101
116.579315999
116.556435444
116.537215022
116.525605591
116.515585348
116.451233768
116.375934425
116.378225162
116.243270655
116.266192851
116.263005226
116.248881632
116.21090178
116.214926069
116.003933014
115.957614629
115.935668925
115.950979147
115.951496598
116.044909007
116.06545853
116.035341937
116.001363193
116.049234113
116.053482227
116.026334875
116.192652376
116.155664192
116.147546741
116.09474107
116.153629928
116.154369753
116.139178784
116.142737243
116.120809541
116.104499471
116.151735866
116.077082077
116.053764069
116.098296449
116.104504935
116.078978263
116.072501551
116.0441764
116.026021236
116.045658759
115.987447463
115.968371412
116.070469015
116.124723261
116.097055813
116.069985193
116.055199335
116.0083988
116.00484002
115.996949033
116.049272363
116.054504226
116.045025026
116.035219783
116.145758339
116.120355855
116.104429988
116.072705671
116.048651531
115.975238782
115.964698752
115.995010048
116.056539846
116.026356741
116.031541834
116.068803422
116.054587247
116.030851837
116.016714411
116.056944064
116.130473673
116.130396511
116.203843044
116.233697601
116.284736631
116.276223331
116.210802459
116.254193313
116.251947917
116.218611664
116.20028299
116.189061647
116.121309801
116.115467721
116.144152259
116.148642074
116.17484683
116.18749881
116.231826087
116.215405331
116.074325628
116.151158225
116.132576722
116.105853201
116.154138031
116.16630437
116.155892106
116.213735346
116.225616493
116.28500266
116.176283325
116.361201963
116.377585302
116.382110171
116.396563345
116.34349646
116.337894066
116.306403277
116.303428588
116.293779136
116.347649912
116.337555669
116.306168776
116.277537532
116.267114733
116.273334495
116.233311029
116.058772364
116.015210207
116.020299593
116.046750996
116.024757513
116.05589557
116.009902504
116.033842158
116.052119774
116.055401724
116.071888747
116.092918588
116.079809699
116.068588684
116.089134919
115.956988788
115.92662362
115.935698734
115.93916175
115.938924574
115.904787056
115.860441384
115.92599958
115.926737291
115.934162183
115.693449999
115.738325351
115.805526098
115.776820613
115.699446312
115.711579519
115.695144728
115.616130078
115.598743097
115.593784879
115.553246787
115.513822398
115.548233851
115.563211005
115.575045159
115.533319331
115.555128824
115.548709611
115.359958657
115.407140458
115.399999387
115.536528031
115.63246125
115.571481079
115.539385367
115.551740329
115.50608863
115.623300491
115.65301806
115.559300577
115.56410168
115.642372381
115.566898422
115.573586259
115.567570189
115.594697531
115.563870932
115.672428049
115.658062275
115.628254042
115.607856549
115.595975684
115.614370042
115.626306582
115.587348471
115.579378678
115.556354374
115.615217364
115.606994525
115.707517336
115.699876116
115.689562273
115.682575908
115.731412064
115.709340788
115.700041294
115.68513667
115.612427371
115.603506063
115.560501841
115.553935028
115.537914259
115.589709555
115.49623346
115.451795169
115.468604017
115.454185937
115.396341091
115.444368111
115.360873945
115.359629954
115.345624075
115.306581625
115.277081149
115.286036893
115.313720355
115.375946969
115.378209715
115.39141402
115.404961558
115.41869644
115.555764774
115.528516526
115.518070138
115.640749169
115.619025445
115.642170518
115.642525098
115.69335582
115.704250633
115.726498279
115.709894021
115.599446415
115.56452383
115.552941753
115.550474397
115.483443723
115.461036792
115.546596999
115.494234683
115.348416631
115.336080745
115.299967644
115.315899937
115.27848062
115.34929788
115.359337611
115.337658244
115.373620029
115.342459638
115.353124898
115.339796881
115.325835408
115.246924886
115.180381084
115.155991586
115.156826019
115.147816277
115.147792767
115.091443273
115.085108492
114.81448317
114.799520851
114.888916173
114.751697459
114.729540295
114.711515953
114.671805393
114.673079135
114.700167705
114.664042365
114.603900105
114.591123208
114.613468777
114.58162619
114.626377346
114.597564576
114.566987053
114.568587147
114.559336575
114.538284193
114.497065451
114.482424913
114.475583455
114.469977405
114.521520127
114.520052185
114.497464124
114.61887674
114.664717226
114.662372812
114.574735851
114.574915001
114.541522315
114.495327676
114.501724306
114.492310327
114.462482299
114.389610916
114.472969071
114.462364205
114.519282543
114.495048749
114.488443397
114.511286589
114.480093645
114.45997818
114.451495223
114.465076019
114.434049838
114.441518286
114.463258971
114.514813087
114.537757931
114.540223462
114.518692485
114.515159106
114.870697043
114.859613509
114.830998896
114.811396925
114.801893697
114.792680618
114.784590125
114.805981925
114.791840769
114.78278025
114.757988877
114.80258003
114.719056899
114.724704647
114.697719573
114.707837256
114.77874561
114.78043792
114.889580749
114.896881602
114.916019189
114.909844601
114.888090036
114.826314363
114.75450557
114.754079644
114.745586625
114.741306424
114.769318672
114.808764498
114.809965563
114.735935835
114.736020748
114.771856315
114.766785858
114.74353407
114.715626764
114.838020308
114.795116624
114.769514263
114.758013775
114.738417107
114.863321265
114.87518723
114.863870398
114.845282842
114.756536716
114.738772078
